Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
K00147_upstream.fna.motif.h1_1;High-covariation	0	NA	NA	NA	NA	NA
K01889_upstream.fna.motif.h1_1;High-power	0	NA	NA	NA	NA	NA
K02014_upstream.fna.motif.h1_4;High-covariation	0	NA	NA	NA	NA	NA
K02094_upstream.fna.motif.h1_2.h1_4;High-covariation	4719.92354031457	-0.68955909352683	0.11376799242197785	-6.061099249859137	1.3519437241879321e-9	6.260717933041969e-9
K03320_upstream.fna.motif.h1_3;High-covariation	0	NA	NA	NA	NA	NA
K03325_upstream.fna.motif.h2_1;High-power	0	NA	NA	NA	NA	NA
K10716_upstream.fna.motif.h1_4;Conserved-sequence	0	NA	NA	NA	NA	NA
gene-SYNPCC7002_RS02990	1178.7360270044521	0.103508085955358	0.06991131785926913	1.480562648864936	0.1387231547309389	0.1968640297518848
gene-SYNPCC7002_RS02995	2186.86293651644	1.893704036256757	0.08757663468595725	21.623393534673113	1.0822000905074264e-103	8.982260751211639e-102
gene-SYNPCC7002_RS03000	1766.4427598472398	-0.3181167240008688	0.17417282175768087	-1.8264429593007967	0.06778356589997017	0.10528570192812066
gene-SYNPCC7002_RS03010	1610.193721055929	0.1530724022697976	0.06444273569062763	2.3753243966031694	0.01753353308374271	0.03125332962118676
gene-SYNPCC7002_RS03015	3018.8714544792283	0.3696615407351996	0.047700024014042185	7.749713933610948	9.209979284511322e-15	6.509323786891517e-14
gene-SYNPCC7002_RS03020	1422.4216741921314	0.3799453373599305	0.05923983755083308	6.413679595827782	1.4204859307893412e-10	7.356980732744156e-10
gene-SYNPCC7002_RS03025	119.19619109067185	-0.4850106070543261	0.17100853207531816	-2.8361778279034078	0.004565701651412153	0.009248545835807972
gene-SYNPCC7002_RS03030	2636.905282583591	0.6183835548142423	0.04911042055260846	12.591697400591643	2.345742500088612e-36	4.0605178998860084e-35
gene-SYNPCC7002_RS03035	632.0464902205385	0.5320246364888929	0.08970446323648526	5.93086026373439	3.0135159866680787e-9	1.3436296486011807e-8
gene-SYNPCC7002_RS03040	1198.942892931495	0.5661283865198785	0.08237636604643292	6.872461285810666	6.310350941436134e-12	3.7342972572995914e-11
gene-SYNPCC7002_RS03045	1451.2051106708159	0.473483106161238	0.07465057330303465	6.342658672414914	2.2583341449505705e-10	1.1439024179884371e-9
gene-SYNPCC7002_RS03050	3.684314611951145	-0.8764401565087587	1.0054483108313947	-0.8716909134633082	0.38337701863404877	0.4660125457448051
gene-SYNPCC7002_RS03055	1561.3318109376926	0.03893986588864054	0.05594065226042119	0.6960924536125055	0.4863709321729114	0.5642948772199692
gene-SYNPCC7002_RS03060	1883.9077169180418	-0.13875985480857095	0.06746203229447825	-2.0568585038006395	0.03969983855956634	0.06533216950549886
gene-SYNPCC7002_RS03065	2992.855807554697	-0.1793006884585959	0.04899789637451041	-3.659354823891406	2.5285103812279573e-4	6.424480458426137e-4
gene-SYNPCC7002_RS03070	610.0357026816303	0.20932729183748658	0.06538659830992745	3.201379139579816	0.001367714386498316	0.0030490988079167
gene-SYNPCC7002_RS03075	1108.0216216332017	0.1297040868921841	0.08151278979982599	1.5912114799493833	0.11156199017234937	0.16281612361942963
gene-SYNPCC7002_RS03080	18122.205977226713	0.5469342180012884	0.060193260670150246	9.086303215876661	1.0246371027087761e-19	9.669825951802648e-19
gene-SYNPCC7002_RS03085	11769.1529113301	0.8076909833347798	0.05039003011810294	16.028785484782073	8.043953710794476e-58	2.5527723688080116e-56
gene-SYNPCC7002_RS03090	798.1300470961443	0.0268808542848998	0.0757672937208928	0.35478176617897883	0.7227530894255222	0.7757134451161855
gene-SYNPCC7002_RS03095	2880.87133095692	0.09963604218203023	0.06133470951789288	1.6244642383602368	0.10427676676766336	0.1531535228770993
gene-SYNPCC7002_RS03100	3081.847360550978	0.06654515176694294	0.0637906639400917	1.0431801090742383	0.2968648840404392	0.37765689595326263
gene-SYNPCC7002_RS03105	1415.1048890241625	0.17249888791178816	0.08404386745380972	2.052486316227571	0.040122423559071974	0.06592704825417055
gene-SYNPCC7002_RS03110	921.0874670891646	0.11865806543514175	0.07302878287895796	1.6248123103983856	0.1042025571797588	0.1531535228770993
gene-SYNPCC7002_RS03115	254.27218964443747	-0.08418057017883356	0.3216808673169062	-0.26168970160075594	0.7935606808638878	0.8380932867720733
gene-SYNPCC7002_RS03120	2842.427757082389	-0.4913493371415418	0.06359997461514176	-7.725621592065263	1.1130883332866987e-14	7.782002019112406e-14
gene-SYNPCC7002_RS03125	704.5799648639207	-0.5420941048261099	0.07515572461530039	-7.212944956634069	5.475455243568266e-13	3.4282492501799764e-12
gene-SYNPCC7002_RS03130	7736.713222521833	-0.478163640830264	0.04105271003569153	-11.647553606437796	2.3614076936955026e-31	3.44318770472628e-30
gene-SYNPCC7002_RS03135	370.79888852835927	-0.9414462504763507	0.12512118244573223	-7.524275522928952	5.301344782460484e-14	3.538237744499915e-13
gene-SYNPCC7002_RS03140	695.7216713391667	-0.8858011238068253	0.11134471482072704	-7.955484238592092	1.7843223660525966e-15	1.3008674547099674e-14
gene-SYNPCC7002_RS03145	262.5685985124903	0.20586297876304394	0.08657548054517261	2.3778439053033096	0.01741419589981872	0.031057714670916364
gene-SYNPCC7002_RS03150	161.5969279837387	0.08040329720130115	0.11793961655282613	0.6817327336763712	0.4954079651749835	0.573546345948291
gene-SYNPCC7002_RS03155	610.5610602344583	-0.09144820455734007	0.0886037044692981	-1.0321036248436724	0.302023575945867	0.38309181635453426
gene-SYNPCC7002_RS03160	442.37942421325084	-0.20399806265413575	0.1164402619487417	-1.7519546868070253	0.07978159989567955	0.12176003718166653
gene-SYNPCC7002_RS03165	202.88401741886761	0.016190816860258406	0.11641363304297886	0.139080075391865	0.8893868727278109	0.9171536498948468
gene-SYNPCC7002_RS03170	303.579363688682	0.09089554819060784	0.09664961652778153	0.9404646542439233	0.3469792717781297	0.4280380726927614
gene-SYNPCC7002_RS03175	394.61568539892096	-0.10118839641820916	0.09701141651958128	-1.043056580848758	0.29692208841552464	0.37765689595326263
gene-SYNPCC7002_RS03180	164.47946646772772	-0.3131956512048265	0.11774111151295145	-2.6600364747735132	0.007813218966154008	0.014947629901560592
gene-SYNPCC7002_RS03185	552.8411514608613	-0.4995395988054217	0.07474581469804643	-6.683178192965468	2.338149749304725e-11	1.311714166117746e-10
gene-SYNPCC7002_RS03190	2875.1104234625855	-1.8121733591132274	0.09999171276166463	-18.123235506852808	2.089388037197667e-73	9.26486174850527e-72
gene-SYNPCC7002_RS03195	840.0187967137217	0.0391834659087188	0.07104445515585811	0.5515344698295973	0.5812673439891356	0.654912075354275
gene-SYNPCC7002_RS03200	1157.3183340473738	0.007616302780585445	0.056609645573999196	0.1345407254074668	0.8929750095924905	0.9202674645179535
gene-SYNPCC7002_RS03205	442.74757411153973	0.1962121164630818	0.09934032086405424	1.97515082251038	0.04825103479521144	0.07758996504326847
gene-SYNPCC7002_RS03210	16078.474313434457	-0.2743356965569832	0.27384353404726913	-1.0017972398414532	0.31644153059198293	0.39828358896724414
gene-SYNPCC7002_RS03215	2630.714055969857	-0.5226331223411995	0.05677728285918349	-9.2049688893604	3.41770216062021e-20	3.342326856171487e-19
gene-SYNPCC7002_RS03220	916.64219151403	-0.7756502279581793	0.0731380874764119	-10.605284533976059	2.8160550798578177e-26	3.5195252098454656e-25
gene-SYNPCC7002_RS16625	136.3387796105503	-1.034844430998173	0.17403211392583404	-5.9462843245079755	2.7429753379910114e-09	1.2280789998723242e-8
gene-SYNPCC7002_RS03225	691.0273465351227	-0.0464701796583894	0.09155451552376048	-0.5075684076590338	0.6117560509363023	0.6837894809671307
gene-SYNPCC7002_RS03230	261.23265045987824	-0.21152801575366123	0.10476843320465751	-2.0190052412109347	0.04348667475431647	0.07084366692487289
gene-SYNPCC7002_RS03235	513.7423389343469	0.02606028807642567	0.07598049292725106	0.3429865623717074	0.7316085693492312	0.7828816327218054
gene-SYNPCC7002_RS03240	339.81314310029836	0.09426201831221989	0.10806900679970627	0.8722391470380025	0.3830779274277409	0.4659989669611414
gene-SYNPCC7002_RS03245	110.12878975502902	-0.1410252679098079	0.15603902389846355	-0.9037820436609161	0.3661109849711253	0.4483924549192329
gene-SYNPCC7002_RS17045	126.34875566895589	-0.2894220919996487	0.12920567838204597	-2.2400106220089	0.025090233293635713	0.043285727008605564
gene-SYNPCC7002_RS03255	8056.292403953867	-0.029551610107630147	0.06468647041861304	-0.45684375598775745	0.6477833527971484	0.7120117870982577
gene-SYNPCC7002_RS03260	2114.4093938916826	0.19200752315216824	0.10948326416084163	1.7537614047576293	0.07947139890134175	0.12134382936020909
gene-SYNPCC7002_RS03270	5928.331777411126	2.409888878318514	0.16424856478749822	14.67220661219405	9.713408686078266e-49	2.4001758715141485e-47
gene-SYNPCC7002_RS03275	6362.099429638101	-0.0690390520370777	0.07954727201947466	-0.8678996813388604	0.3854492534308992	0.46770238776293477
gene-SYNPCC7002_RS03280	5616.12227392127	0.14791980922751197	0.09262083587077188	1.5970467966181532	0.11025527627014653	0.16105430021952363
gene-SYNPCC7002_RS03285	3789.7523243468263	0.09914939517525168	0.08186568922277025	1.2111227074073678	0.22584837983170258	0.2987622417307811
gene-SYNPCC7002_RS03290	306.05505012682124	0.20595283182269497	0.09706902417768232	2.1217152801052546	0.0338616546870275	0.0564128544631539
gene-SYNPCC7002_RS03295	223.68575155775636	-0.2764679748190001	0.11524168431968343	-2.3990275432982284	0.01643867813093112	0.0294640094738782
gene-SYNPCC7002_RS03305	470.92568545394676	-0.007902979917372823	0.09572720390672074	-0.08255730445311771	0.9342035514396388	0.9505421458805678
gene-SYNPCC7002_RS03310	266.98760166715516	-0.18740946639395678	0.1440784079507873	-1.3007463717809127	0.19334528389612485	0.26274503945077926
gene-SYNPCC7002_RS03315	64.4874230172588	-0.7345303017312662	0.29034881579237304	-2.529820208588435	0.01141209881658007	0.021111179129924242
gene-SYNPCC7002_RS03320	50.357298744631514	-0.20345833838316324	0.2551378023819908	-0.7974448963801398	0.4251926934688463	0.5063829097713964
gene-SYNPCC7002_RS03325	68.12934817226957	-0.05294566561971763	0.21928566093316162	-0.24144609088624128	0.8092093938017093	0.8501592176042939
gene-SYNPCC7002_RS03330	34.72866776285972	-0.2311930502797725	0.23631594947035117	-0.9783218221112011	0.32791518028247946	0.40951444389443903
gene-SYNPCC7002_RS03335	55.30783205697615	-0.0014123192833051885	0.2231240553665613	-0.006329749076068681	0.9949496246629613	0.9967972562779344
gene-SYNPCC7002_RS03340	121.4674032821274	-0.2771057567773136	0.11696494348412688	-2.3691351316295823	0.017829737739776804	0.03176382006805587
gene-SYNPCC7002_RS03345	77.16237031904265	-0.1944763725087842	0.15211903523952416	-1.278448632037173	0.20109128590882466	0.2714289777256821
gene-SYNPCC7002_RS03350	1377.897340449382	0.25365328740670795	0.09476704315869224	2.6765980973148293	0.007437379003760417	0.014321710788323897
gene-SYNPCC7002_RS03355	219.342588728403	0.45374252314384567	0.10094407213107008	4.494989290254578	6.9573448747042395e-6	2.2122716463082146e-5
gene-SYNPCC7002_RS03360	2528.7691047400476	1.2904891139617758	0.06401757603644437	20.158356405545835	2.273079911074423e-90	1.565523334499555e-88
gene-SYNPCC7002_RS03365	3241.572736866854	1.045474894149396	0.05918921127274528	17.66326787717821	8.044446282824065e-70	3.338445207371987e-68
gene-SYNPCC7002_RS03370	301.5291858022394	0.32774382464681984	0.14998325476639351	2.18520277585186	0.028873982090893317	0.04896023050194954
gene-SYNPCC7002_RS03375	1672.0323206517762	-0.23343353210540538	0.0683259044709097	-3.4164718917814185	6.343821241967728e-4	0.001495626319027643
gene-SYNPCC7002_RS03380	2035.6710072445678	-0.14778833301640285	0.055746770514514585	-2.6510653738753125	0.008023830900070538	0.015242453417563575
gene-SYNPCC7002_RS03385	5246.99713315488	-0.004177579464329388	0.060076888553754676	-0.06953721414169839	0.9445620117290214	0.9578782055033968
gene-SYNPCC7002_RS03390	382.3849026836235	-0.011705223809114285	0.07693242099839333	-0.15214942747426002	0.8790690804882949	0.9091203238148916
gene-SYNPCC7002_RS03395	887.0598058422006	1.0428133012291922	0.11074249727953228	9.416559377354115	4.6611144231953656e-21	4.729789149806708e-20
gene-SYNPCC7002_RS03400	559.0008159233959	0.30569752159374614	0.08767208901309621	3.4868283057345866	4.887850439703559e-4	0.0011772300500982457
gene-SYNPCC7002_RS03405	494.4052693472297	0.4587202915899771	0.08686149574306792	5.28105448410478	1.2844248421446405e-7	4.937866049907602e-7
gene-SYNPCC7002_RS03410	3597.3669914917627	0.07413035662968673	0.048485963543672954	1.5289034436309592	0.1262883824408115	0.1816868862048475
gene-SYNPCC7002_RS03415	53485.495328790275	-0.884369292837923	0.05764663593411261	-15.341212518432393	4.055484844558251e-53	1.112508851002971e-51
gene-SYNPCC7002_RS03420	503.95200258053575	-0.675863967009687	0.08990281771290846	-7.517717288549954	5.574087104871721e-14	3.7126172754053e-13
gene-SYNPCC7002_RS03425	776.7021614113738	0.2567632373120326	0.0976208440124002	2.630209151637917	0.008533235163796254	0.016106170393707566
gene-SYNPCC7002_RS03430	597.291930969368	-0.03553032849126352	0.07513187859210098	-0.4729061638956412	0.6362801271671366	0.702708553954289
gene-SYNPCC7002_RS03435	1140.7555262122564	0.22611809940729122	0.06452142435078351	3.504542896913673	4.5739187342734485e-4	0.0011073878042515445
gene-SYNPCC7002_RS03440	1636.8740360972479	0.0771016625929533	0.07271607506135216	1.0603111145355537	0.2890030844477639	0.3699102350167702
gene-SYNPCC7002_RS03445	630.151927585662	0.08206386353131538	0.08452418881008082	0.9708920568963566	0.3316020340151637	0.41308059806000796
gene-SYNPCC7002_RS03450	2150.260822597944	-0.142033369613749	0.057729084360760685	-2.460343363947258	0.01388041469468493	0.0252704737720445
gene-SYNPCC7002_RS03455	1136.2803937481988	0.13982520312175403	0.05981373739807315	2.3376770822927777	0.01940400590782691	0.03415484889811621
gene-SYNPCC7002_RS03460	891.1361818732851	0.7500106853650321	0.06811379865276906	11.011141651171757	3.376971019226614e-28	4.4435996704213616e-27
gene-SYNPCC7002_RS03465	690.3136404851875	0.7092378401628795	0.06708002110408774	10.573011583618296	3.9752025517872426e-26	4.930165003883259e-25
gene-SYNPCC7002_RS03470	4764.972508132176	0.6726820247447434	0.07871950461063976	8.545303074148455	1.2819938974797188e-17	1.0531787576517466e-16
gene-SYNPCC7002_RS03475	4380.808607789047	-0.09538215633467155	0.04238239374705321	-2.250513666215546	0.02441635697343657	0.0421523986789409
gene-SYNPCC7002_RS03480	8165.49641959952	-0.018883381446120524	0.04019627488588675	-0.4697793887550171	0.63851264158297	0.7045164156061884
gene-SYNPCC7002_RS03485	3191.6840982141866	-0.14284674973893724	0.05506587397061536	-2.594106647888021	0.009483706411125047	0.017775771657679084
gene-SYNPCC7002_RS03490	2056.7556798850487	-0.17483038362791356	0.059435943815235544	-2.941492511188126	0.0032663474048926808	0.006768992669422284
gene-SYNPCC7002_RS03495	3343.6029309831274	-0.033607193790204035	0.0720049970717375	-0.466734187305385	0.6406900670324513	0.7061333833789735
gene-SYNPCC7002_RS03500	1264.129947756889	0.2097324187606475	0.05550224157012438	3.778809879158859	1.5757967300473718e-4	4.106967806089648e-4
gene-SYNPCC7002_RS03505	226.58562359831552	0.03433431213399146	0.13774386215897594	0.24926201135818887	0.8031581145897779	0.8451959742935993
gene-SYNPCC7002_RS03510	579.5947814640208	-0.09897952790800965	0.0724816418923796	-1.365580653580861	0.17207062227850034	0.23742225247890264
gene-SYNPCC7002_RS03515	644.7065273999566	-0.13595399818409265	0.07975123763103528	-1.7047258728833319	0.08824556211015788	0.13249113383607658
gene-SYNPCC7002_RS03520	365.2751581813027	0.40724568736902456	0.0772853761947514	5.269375752830733	1.3688849081523774e-7	5.243882186614492e-7
gene-SYNPCC7002_RS03525	1502.54395782092	0.47894213869260077	0.08840934365591126	5.417324899013404	6.049734854857018e-8	2.402821070573272e-7
gene-SYNPCC7002_RS03530	1768.7561311990448	0.0179243257200304	0.06846588455642767	0.2617993740409163	0.7934761216832416	0.8380932867720733
gene-SYNPCC7002_RS03535	39063.64247718642	-0.6067636783383865	0.04126244369453543	-14.704986520678196	5.988284541285301e-49	1.514381020323478e-47
gene-SYNPCC7002_RS03540	12562.455084605992	0.5844635581306794	0.058841285275300276	9.9328822508916	2.9947160711254393e-23	3.3776640844017586e-22
gene-SYNPCC7002_RS03545	601.2555607097418	-0.464990819681942	0.10215110830474346	-4.551989962700677	5.3140871475844525e-6	1.713316742702278e-5
gene-SYNPCC7002_RS03550	4940.9141906682125	-0.07499057274493254	0.039917251876284976	-1.878650689114317	0.06029220501689752	0.09446557000953401
gene-SYNPCC7002_RS16940	1260.0917590146266	-0.19132323772150822	0.04947076257280807	-3.8674002132053302	1.1000181737405048e-4	2.9476480367533227e-4
gene-SYNPCC7002_RS03555	3026.7738734273757	0.49062120564682815	0.04942326413077764	9.92692842683575	3.17897346018916e-23	3.5730337120251084e-22
gene-SYNPCC7002_RS03560	288.18344513058685	0.2658923593604224	0.09600381156334312	2.769602112984724	0.0056124808355695575	0.011118482536559766
gene-SYNPCC7002_RS03565	594.1095633732123	0.22340661965475223	0.08194983503194003	2.726138735577433	0.006408005769470651	0.012510684364159528
gene-SYNPCC7002_RS03570	1781.8704040900875	0.1354315794301834	0.0716375715505724	1.8905104751432809	0.0586897209484156	0.09222263432525304
gene-SYNPCC7002_RS03575	1580.30143482264	-0.01401611252891075	0.06303742613383559	-0.2223458886020022	0.8240446320708124	0.8624094646017522
gene-SYNPCC7002_RS03580	274.65438611957205	0.3989251024221052	0.0898165393767986	4.441555031958352	8.931109862890967e-6	2.8040739695614025e-5
gene-SYNPCC7002_RS03585	1930.9781684174006	-0.0797819322957268	0.04676527484100671	-1.7060079849198069	0.08800659292228898	0.13237794669584083
gene-SYNPCC7002_RS03590	2590.4183853062013	0.4067490872413454	0.053405093682650756	7.616297607459912	2.6105540283252183e-14	1.756832305548593e-13
gene-SYNPCC7002_RS03595	412.0314464203026	-0.20914390216158715	0.09602978951670771	-2.1779064935386465	0.02941299897696362	0.04984810350179646
gene-SYNPCC7002_RS03600	1062.199503919135	-0.2548781373147716	0.070638450832809	-3.6082067812901406	3.083207140924806e-4	7.712783242019782e-4
gene-SYNPCC7002_RS03605	1590.2963359546732	0.18660565032076035	0.07525375710567983	2.479685500070217	0.013149831051075703	0.024035010227177894
gene-SYNPCC7002_RS03610	1659.3851530433255	0.053806633413528794	0.07513373410012936	0.7161448057649001	0.4739019398473013	0.5531989106692081
gene-SYNPCC7002_RS03615	572.5500520120552	0.20278832215076859	0.10960455115349073	1.8501815847663374	0.06428738222010866	0.10019174590586988
gene-SYNPCC7002_RS03620	3710.3212312199103	0.2541917578146236	0.08613859251565302	2.950962517392331	0.003167853575123333	0.006590194101975725
gene-SYNPCC7002_RS03625	2191.84323815979	-0.01838103605040093	0.07985227440262706	-0.23018800889403612	0.8179456792162444	0.8582464063607725
gene-SYNPCC7002_RS03630	1470.3456161551546	0.004321341903288998	0.06814454448396864	0.06341434866155156	0.9494365616685754	0.9617729799478698
gene-SYNPCC7002_RS03635	1494.5354522818425	-0.06702226285350558	0.05570407961754205	-1.203184099148086	0.2289050867198546	0.30229657094118173
gene-SYNPCC7002_RS03640	981.7111993667198	0.07490221707054034	0.05772079476508051	1.2976643404753345	0.19440270236960933	0.26396038069229255
gene-SYNPCC7002_RS16070	1112.344610008295	0.22179202350747224	0.05394056811796093	4.111785085808556	3.926116865894778e-5	1.1216981725420474e-4
gene-SYNPCC7002_RS03650	7912.994324418193	-0.15384852739227703	0.05263490332870463	-2.9229373982411246	0.003467462232948315	0.007153712713864687
gene-SYNPCC7002_RS03655	28125.057345545025	-0.051060792522070804	0.10160449701966393	-0.5025446119002863	0.6152844794804047	0.6861977237184262
gene-SYNPCC7002_RS03660	46926.642847496776	-0.08800526876828958	0.10925424308015977	-0.8055089329914644	0.4205260535588493	0.5023036292878211
gene-SYNPCC7002_RS03665	17085.06600677356	-0.054680915447545796	0.15805242953619628	-0.34596694026157365	0.7293675601355564	0.7812583693444063
gene-SYNPCC7002_RS03670	20065.96850702096	-0.10792514277439	0.12379902641564212	-0.8717769912991299	0.38333004903517093	0.4660125457448051
gene-SYNPCC7002_RS03675	19992.531781908176	-0.06728122467431205	0.11536976196916895	-0.5831790195796024	0.5597727933082514	0.6340043848631244
gene-SYNPCC7002_RS03680	21758.310513753684	-0.1474404432468037	0.1539277904794597	-0.9578546069397281	0.33813607883036984	0.41952720857566395
gene-SYNPCC7002_RS03685	64233.217482718836	-0.1000079413344829	0.09672383250714442	-1.0339534605092897	0.3011579206767756	0.3821435473268219
gene-SYNPCC7002_RS03690	60559.70707475196	-0.14976136594297107	0.10122191255466559	-1.4795350350853271	0.13899737483600536	0.19708037772411272
gene-SYNPCC7002_RS03695	852.552886613755	0.06863765162963992	0.10688702370171838	0.6421513973593453	0.5207748867432809	0.5969363698257791
gene-SYNPCC7002_RS03700	228.749279580182	-0.08443547086484264	0.10220054049464092	-0.8261744062818355	0.40870516441781546	0.4903553066050662
gene-SYNPCC7002_RS03705	319.4413924008963	-0.7173242943818917	0.09259423026050423	-7.746965360193335	9.41146167865521e-15	6.622804663871068e-14
gene-SYNPCC7002_RS03710	8688.385114262283	0.0028758757449617103	0.0407444164527869	0.07058330920738962	0.9437293946001268	0.9573337669447229
gene-SYNPCC7002_RS03715	4467.605501692782	-0.04004532585728923	0.05819425762666994	-0.688131913533283	0.49136971516448963	0.569278370790069
gene-SYNPCC7002_RS03720	899.9773995782905	-0.12093066459795496	0.07417651391866714	-1.630309355472713	0.1030361312884104	0.15167255888157546
gene-SYNPCC7002_RS03725	566.2579021777258	0.09733447592881397	0.06818389329194523	1.4275288668550172	0.15342751065356353	0.21434823132739972
gene-SYNPCC7002_RS03730	571.0218037676489	-0.15524827933432303	0.09659800698536615	-1.6071582031484557	0.1080196682014631	0.15814548438178927
gene-SYNPCC7002_RS03735	453.89782467241866	-0.2376056814230254	0.07835005150955146	-3.0326167863981492	0.002424432640538073	0.005190402418929724
gene-SYNPCC7002_RS03740	43621.63830309152	-0.1006729093565716	0.10690111415835189	-0.9417386352722713	0.34632646940995954	0.42755865045005303
gene-SYNPCC7002_RS03745	6394.160757412542	-0.02435157581464892	0.10891499428764163	-0.22358331810895615	0.8230815453039784	0.8624094646017522
gene-SYNPCC7002_RS03750	9060.08605028677	-0.4129074405251351	0.07742397257872037	-5.333069678197071	9.656623535529768e-8	3.770626101870912e-7
gene-SYNPCC7002_RS03755	1452.5607500822932	0.3317900472551166	0.07914862678801485	4.1919874130445205	2.765213417095581e-5	8.056701918216378e-5
gene-SYNPCC7002_RS03760	5025.160978819102	0.11042412392407705	0.0504072724930613	2.1906387404570884	0.028477945363804907	0.04833933358292422
gene-SYNPCC7002_RS03765	961.5396592864435	0.05594661219768452	0.06719267053095855	0.8326296864761092	0.40505361104414617	0.4865152278107239
gene-SYNPCC7002_RS03770	16299.904710318006	0.23627957826751192	0.05379436465746183	4.392273796187265	1.1217131242457741e-5	3.467989859774184e-5
gene-SYNPCC7002_RS16385	1601.389278002029	-0.3571790009507413	0.0672075386611445	-5.314567503381008	1.0691094529364044e-7	4.149529135677627e-7
gene-SYNPCC7002_RS17200	2113.2273039706292	-0.2936633604509251	0.08032734366544146	-3.655833083115698	2.5634812032591573e-4	6.492948869287865e-4
gene-SYNPCC7002_RS03775	902.1979810454424	0.2724724377473694	0.061937999578062036	4.399115883682447	1.0869277797650127e-5	3.376569311995534e-5
gene-SYNPCC7002_RS03780	518.2922472517259	0.4131038917737517	0.1072377165678706	3.85222573731602	1.1704904265183094e-4	3.1184177042302614e-4
gene-SYNPCC7002_RS03785	2329.6251641660647	-0.005208490197829271	0.06254364625826354	-0.08327768701430806	0.9336307418391019	0.9505421458805678
gene-SYNPCC7002_RS03790	236.9325495190879	0.17085769661958633	0.12869042626929353	1.3276643925481675	0.1842890016764913	0.25223826571957814
gene-SYNPCC7002_RS16630	15.81652053389594	-0.13858627716705593	0.30260776782743615	-0.4579732971233097	0.6469716257947113	0.7116028381574858
gene-SYNPCC7002_RS03795	2516.926747245943	-0.27090841481076045	0.1227218019715383	-2.2075003011574883	0.027279125980168607	0.046597641581955555
gene-SYNPCC7002_RS03805	447.34767094568036	0.5630608354582273	0.0843425752484782	6.67587910138405	2.457545058685604e-11	1.3715643715457413e-10
gene-SYNPCC7002_RS17205	223.49950090410093	0.46925334093902227	0.10801301365105402	4.344414854074791	1.3964739368907298e-5	4.2645152204861246e-5
gene-SYNPCC7002_RS03810	589.5967106101269	0.7237772996779657	0.07306257292270381	9.906266241727927	3.9098543819217224e-23	4.349209152673751e-22
gene-SYNPCC7002_RS03815	508.202268751625	1.1917822347469462	0.07140649338929075	16.690110075138975	1.5468532221977056e-62	5.6260268317460375e-61
gene-SYNPCC7002_RS03820	3599.0507376941405	0.775717461697056	0.05319793614699358	14.581720981686896	3.6714325830744476e-48	8.803279460305175e-47
gene-SYNPCC7002_RS03825	247.40716960203497	-0.2428588181173929	0.129333792844407	-1.8777676953273954	0.060412951360198155	0.09460896156408391
gene-SYNPCC7002_RS03830	712.7863198370314	0.03131018150812776	0.068522987626248	0.45692960264526283	0.6477216457228505	0.7120117870982577
gene-SYNPCC7002_RS03835	1915.3244315320298	-0.22873170612831628	0.07318460717692522	-3.1254073083340175	0.0017755901827023707	0.0038940280632842636
gene-SYNPCC7002_RS03840	1327.5804391148604	-0.37557011466207724	0.0704572358331969	-5.330469045808383	9.795942985511729e-8	3.820417764349574e-7
gene-SYNPCC7002_RS03845	1036.0794904032043	-0.1023038005504199	0.06270858914605372	-1.6314160778222186	0.10280255465457117	0.15139757480293306
gene-SYNPCC7002_RS03850	1316.1874795173026	-0.19878552299142016	0.059041118761795346	-3.3668996651881096	7.601834084149571e-4	0.0017728484820167263
gene-SYNPCC7002_RS03855	774.809383762406	0.34911804312563566	0.07096552362870155	4.9195443825970315	8.674589766686624e-7	3.0755363718252578e-6
gene-SYNPCC7002_RS03860	167.93614208032486	0.004897385791497574	0.13283115215783337	0.036869256284688214	0.9705892530039656	0.9784482752954957
gene-SYNPCC7002_RS03865	808.1912356777207	-0.3444583629751715	0.07542315038543299	-4.567011073057739	4.947278863940048e-6	1.604643455167729e-5
gene-SYNPCC7002_RS03870	1147.3866530374385	0.43613281701876244	0.0599802836968526	7.271269659593958	3.561242194044598e-13	2.273716170043859e-12
gene-SYNPCC7002_RS16635	210.72563217373803	0.21528790696893535	0.11623978850805974	1.8521016747549217	0.06401122407631143	0.09980940863921971
gene-SYNPCC7002_RS16640	341.7861249345353	-0.01318388440344482	0.08737479971849521	-0.15088886550722588	0.8800633839593037	0.9098579284178429
gene-SYNPCC7002_RS16390	4346.577343714201	-0.23198720368145673	0.08403200957256705	-2.7607004147761196	0.005767755749123022	0.011370417393368588
gene-SYNPCC7002_RS03880	447.2121105820732	0.09358841317857519	0.0826073762155086	1.1329304653669054	0.2572434550593546	0.3342822416809036
gene-SYNPCC7002_RS03885	3225.0185097331446	-0.22791817540538004	0.06220371775190497	-3.6640603430556227	2.482482590360546e-4	6.322420255701879e-4
gene-SYNPCC7002_RS03890	324.2726124092383	0.02202370296648003	0.09068771624604906	0.24285210696812012	0.8081199680674337	0.849313096309832
gene-SYNPCC7002_RS03895	199.9061875973289	0.38501216623046014	0.1492961182018045	2.578849141342287	0.009913006756407425	0.018548209751728807
gene-SYNPCC7002_RS03900	521.4406698640643	-0.00723516923262255	0.08745755580956528	-0.08272777767053988	0.9340679971863888	0.9505421458805678
gene-SYNPCC7002_RS03905	23366.983699660716	-0.3926281272494975	0.2293616914960941	-1.7118295766326077	0.08692807977828794	0.13106017430941688
